Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_Loc
D1,DC1,Front,21/6/2024,Fox,,4,17,1,0.9752,1,Rabbit,M,,,3,11:56:14 PM,11:56:16 PM,0,0,0,0,0,0,0.333333333,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D1,DC1,Front,22/6/2024,Fox,,4,17,1,0.9752,2,Wallaby,L,M,,9,3:51:01 AM,3:58:52 AM,0,0,0,0,0,0,0,0.222222222,0,1,0,0,0.888888889,0,0,0,0,0,0,0,5-10m,0,0.222222222
D1,DC1,Front,22/6/2024,Thylacine,,0.8,15,0,1,3,Wallaby,L,M,,6,8:59:14 PM,8:59:21 PM,0,0.5,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.5
D1,DC1,Front,22/6/2024,Thylacine,,0.8,15,0,1,4,Wallaby,L,M,,5,8:59:15 PM,8:59:21 PM,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0.2,5-10m,0,0.8
D1,DC1,Front,23/6/2024,Thylacine,,0.8,15,0,1,5,Rabbit,M,,,1,6:51:43 AM,6:51:43 AM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D1,DC1,Front,23/6/2024,Thylacine,,0.8,15,0,1,6,Rabbit,M,,,1,6:51:45 AM,6:51:45 AM,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
D1,DC1,Front,23/6/2024,Thylacine,,0.8,15,0,1,7,Rabbit,M,,,2,6:52:29 AM,6:52:30 AM,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
D1,DC1,Front,23/6/2024,Control,,4.7,22,0,0.9965,8,Rabbit,M,,,3,7:42:02 PM,7:42:04 PM,0,0.333333333,0,0,0.333333333,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667
D1,DC1,Front,26/6/2024,Control,,5.1,28,8.2,0.8477,9,Fox,L,,,3,7:40:51 PM,7:40:53 PM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D1,DC1,Front,27/6/2024,Control,,5.1,28,8.2,0.8477,10,Rabbit,M,,,9,12:51:57 AM,12:52:30 AM,0,0.555555556,0,0,0.555555556,0,0.333333333,0.111111111,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.444444444
D1,DC1,Front,27/6/2024,Control,,5.1,28,8.2,0.8477,11,Rabbit,M,,,9,12:51:57 AM,12:52:30 AM,0,0.777777778,0,0,0.777777778,0,0,0,0,1,0,0,0.222222222,0,0,0,0,0,0,0,5-10m,0,0
D1,DC1,Front,27/6/2024,Control,,5.1,28,8.2,0.8477,12,Rabbit,L,,,6,1:19:34 AM,1:19:43 AM,0,0.333333333,0,0,0.333333333,0,0,0.5,0,1,0,0,0.166666667,0,0,0,0,0,0,0,5-10m,0,0.5
D1,DC1,Front,27/6/2024,Control,,5.1,28,8.2,0.8477,13,Rabbit,M,,,3,2:15:23 AM,2:15:25 AM,0,0.333333333,0,0,0.333333333,0,0,0.333333333,0,1,0,0,0.333333333,0,0,0,0,0,0,0,5-10m,0,0.333333333
D1,DC1,Front,27/6/2024,Goat,,5.2,19,0.4,0.7562,14,Rabbit,M,,,8,7:16:40 PM,7:17:14 PM,0,0,0,0,0,0,0,0.5,0,1,0,0,0.625,0,0,0,0,0,0,0,5-10m,0,0.5
D1,DC1,Front,27/6/2024,Goat,,5.2,19,0.4,0.7562,15,Rabbit,M,,,3,11:43:40 PM,11:43:42 PM,0,0,0,0,0,0,0,0.333333333,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.333333333
D1,DC1,Front,28/6/2024,Goat,,5.2,19,0.4,0.7562,16,Swampy,L,,,27,1:09:27 AM,1:32:41 AM,0.074074074,0.074074074,0.111111111,0.037037037,0.222222222,0.185185185,0,0,0.888888889,0.111111111,0,0,0.592592593,0,0,0.037037037,0,0,0,0,<5m,0,0.185185185
D1,DC1,Front,28/6/2024,Goat,,5.2,19,0.4,0.7562,17,Swampy,L,,,15,1:51:21 AM,1:58:40 AM,0,0,0,0,0,0,0,0.133333333,1,0,0,0,0.6,0,0,0,0,0,0,0.333333333,<5m,0,0.133333333
D1,DC1,Front,28/6/2024,Goat,,5.2,19,0.4,0.7562,18,Swampy,L,,,33,2:15:55 AM,2:22:55 AM,0,0.03030303,0.060606061,0.090909091,0,0,0,0,1,0,0,0,0.424242424,0,0,0,0.090909091,0,0,0.484848485,<5m,0,0
D1,DC1,Front,29/6/2024,Fox,,2.9,20,9.6,0.5004,19,Rabbit,M,,,3,8:31:09 PM,8:31:11 PM,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667
D1,DC1,Front,29/6/2024,Fox,,2.9,20,9.6,0.5004,20,Wallaby,M,F,P,6,11:02:50 PM,11:02:54 PM,0,0,0,0,0,0,0,0.166666667,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.166666667
D1,DC1,Front,29/6/2024,Fox,,2.9,20,9.6,0.5004,21,Wallaby,L,M,,9,11:02:50 PM,11:10:22 PM,0,0.222222222,0,0,0.222222222,0,0,0.555555556,0,1,0,0,0.444444444,0,0,0,0,0,0,0,5-10m,0,0.555555556
D1,DC1,Front,30/6/2024,Fox,,2.9,20,9.6,0.5004,22,Swampy,L,M,,180,1:51:17 AM,3:17:30 AM,0.111111111,0.094444444,0.027777778,0.116666667,0.116666667,0.005555556,0.016666667,0.011111111,0.905555556,0.094444444,0,0,0.766666667,0,0,0.061111111,0.066666667,0,0,0.05,<5m,0,0.033333333
D1,DC2,Right,22/6/2024,Fox,,4,17,1,0.9752,23,Wallaby,M,,,2,4:04:04 AM,4:04:05 AM,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,,,1
D1,DC2,Right,22/6/2024,Thylacine,,0.8,15,0,1,24,Wallaby,M,,,4,8:43:15 PM,8:44:46 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D1,DC2,Right,22/6/2024,Thylacine,,0.8,15,0,1,25,Wallaby,L,,,6,9:00:47 PM,9:09:34 PM,0,0.5,0,0,0.5,0,0,0.166666667,0,0,0.5,0.5,0.333333333,0,0,0,0,0,0,0,,,0.166666667
D1,DC2,Right,22/6/2024,Thylacine,,0.8,15,0,1,26,Wallaby,L,,,3,9:00:47 PM,9:00:49 PM,0,0.333333333,0,0,0.333333333,0,0,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,,,0.333333333
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,27,Wallaby,M,,,3,12:16:15 AM,12:16:17 AM,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,28,Wallaby,M,,,1,12:20:00 AM,12:20:00 AM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,29,Wallaby,M,F,P,12,12:53:27 AM,12:54:07 AM,0,0.083333333,0,0.083333333,0,0,0,0.583333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0.083333333,5-10m,0,0.583333333
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,30,Wallaby,M,,,12,12:53:27 AM,12:54:07 AM,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,31,Wallaby,L,,,12,12:53:27 AM,12:54:07 AM,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,32,Wallaby,L,F,P,12,1:38:04 AM,1:49:51 AM,0,0.333333333,0,0.25,0.083333333,0,0,0.166666667,0,1,0,0,0.5,0,0,0,0,0,0.25,0,5-10m,0,0.166666667
D1,DC2,Right,23/6/2024,Thylacine,,0.8,15,0,1,33,Wallaby,L,F,P,9,1:47:46 AM,1:49:34 AM,0.111111111,0.333333333,0,0,0.444444444,0,0,0.222222222,0.111111111,0.888888889,0,0,0,0,0,0,0,0,0,0.333333333,5-10m,0,0.222222222
D1,DC2,Right,29/6/2024,Fox,,2.9,20,9.6,0.5004,34,Wallaby,M,,,3,11:09:59 PM,11:10:01 PM,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0.333333333,10-15m,1,0.666666667
D1,DC3,Back,21/6/2024,Fox,,4,17,1,0.9752,35,Wallaby,L,,,3,11:54:15 PM,11:54:17 PM,0,0,0,0,0,0,0,0.333333333,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0.333333333
D1,DC3,Back,22/6/2024,Fox,,4,17,1,0.9752,36,Wallaby,L,,,27,4:03:31 AM,4:16:34 AM,0.037037037,0.444444444,0,0.333333333,0.148148148,0,0,0.222222222,0,1,0,0,0.296296296,0,0,0,0.333333333,0,0,0.111111111,5-10m,0,0.222222222
D1,DC3,Back,22/6/2024,Fox,,4,17,1,0.9752,37,Wallaby,M,,,8,4:52:32 AM,4:52:52 AM,0.125,0,0,0.125,0,0,0,0.625,0.125,0.875,0,0,0,0,0,0,0,0.375,0,0,5-10m,0,0.625
D1,DC3,Back,22/6/2024,Thylacine,,0.8,15,0,1,38,Wallaby,L,,,3,6:57:35 PM,6:57:37 PM,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10-15m,1,0
D1,DC3,Back,22/6/2024,Thylacine,,0.8,15,0,1,39,Wallaby,L,,,3,6:57:35 PM,6:57:37 PM,0,0.666666667,0.333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,>15m,1,0
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,40,Wallaby,M,,,3,12:21:09 AM,12:21:11 AM,0,0,0,0,0,0,0,0.333333333,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.333333333
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,41,Wallaby,L,,,87,12:34:37 AM,12:48:08 AM,0.045977011,0.16091954,0.057471264,0.034482759,0.229885057,0.011494253,0.034482759,0.057471264,0,0.655172414,0.344827586,0,0.67816092,0,0,0,0,0,0.068965517,0,5-10m,0,0.103448276
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,42,Wallaby,L,M,,96,12:37:15 AM,12:50:39 AM,0.03125,0.125,0.052083333,0.125,0.083333333,0.03125,0,0.09375,0.59375,0.40625,0,0,0.677083333,0,0,0,0.09375,0,0,0.052083333,<5m,0,0.125
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,43,Wallaby,L,,,6,1:02:39 AM,1:02:51 AM,0,0,0,0,0,0,0,0.166666667,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0.166666667
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,44,Wallaby,M,,,6,1:02:39 AM,1:02:51 AM,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,45,Wallaby,L,,,96,1:23:18 AM,1:33:25 AM,0.041666667,0.125,0,0,0.166666667,0.010416667,0.020833333,0.041666667,0,1,0,0,0.770833333,0,0,0,0,0,0,0,5-10m,0,0.072916667
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,46,Wallaby,M,,,44,1:23:20 AM,1:29:05 AM,0.136363636,0.045454545,0,0.181818182,0,0.045454545,0,0.022727273,0,0.863636364,0.136363636,0,0.136363636,0,0,0,0.068181818,0,0,0.659090909,5-10m,0,0.068181818
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,47,Wallaby,M,,,47,1:18:36 AM,1:29:58 AM,0,0.340425532,0.170212766,0.319148936,0.191489362,0,0,0.085106383,1,0,0,0,0.404255319,0,0,0,0.255319149,0,0,0,<5m,0,0.085106383
D1,DC3,Back,23/6/2024,Thylacine,,0.8,15,0,1,48,Rabbit,M,,,3,6:55:55 AM,6:55:57 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
D1,DC3,Back,27/6/2024,Goat,,5.2,19,0.4,0.7562,49,Wallaby,M,,,16,7:49:08 PM,7:51:41 PM,0,0.25,0,0.25,0,0.3125,0,0.4375,0.8125,0.1875,0,0,0,0,0,0,0.1875,0,0,0,<5m,0,0.75
D1,DC3,Back,27/6/2024,Goat,,5.2,19,0.4,0.7562,50,Wallaby,M,,,36,7:51:57 PM,7:55:45 PM,0.138888889,0.416666667,0.055555556,0.25,0.361111111,0.027777778,0.055555556,0.25,0.694444444,0.138888889,0.166666667,0,0.027777778,0,0,0.027777778,0.222222222,0,0,0,<5m,0,0.333333333
D1,DC3,Back,27/6/2024,Goat,,5.2,19,0.4,0.7562,51,Wallaby,M,,,15,7:52:28 PM,7:53:43 PM,0,0.066666667,0,0,0.066666667,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0.333333333,>15m,1,0
D1,DC3,Back,27/6/2024,Goat,,5.2,19,0.4,0.7562,52,Wallaby,L,,,9,7:55:41 PM,7:57:08 PM,0.111111111,0.333333333,0,0.444444444,0,0.111111111,0,0.333333333,0.333333333,0.666666667,0,0,0.111111111,0,0,0,0.444444444,0,0,0,5-10m,0,0.444444444
D1,DC3,Back,28/6/2024,Goat,,5.2,19,0.4,0.7562,53,Wallaby,M,,,5,6:26:17 AM,6:26:50 AM,0,0.6,0,0.6,0,0,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.4
D1,DC3,Back,28/6/2024,Goat,,5.2,19,0.4,0.7562,54,Wallaby,M,,,1,6:28:34 AM,6:28:34 AM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D1,DC3,Back,28/6/2024,Goat,,5.2,19,0.4,0.7562,55,Wallaby,M,,,6,6:29:10 AM,6:29:59 AM,0,0.5,0,0.5,0,0.166666667,0,0.333333333,0,0.166666667,0.5,0,0,0,0,0,0.5,0,0,0,,,0.5
D1,DC3,Back,29/6/2024,Fox,,2.9,20,9.6,0.5004,56,Wallaby,M,,,3,11:07:31 PM,11:07:33 PM,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333
D1,DC3,Back,29/6/2024,Fox,,2.9,20,9.6,0.5004,57,Wallaby,L,,,6,11:07:31 PM,11:09:14 PM,0,0.333333333,0,0,0.333333333,0,0,0.166666667,0,0,1,0,0.166666667,0,0,0,0,0,0,0.333333333,10-15m,1,0.166666667
D1,DC4,Left,22/6/2024,Fox,,4,17,1,0.9752,58,Rabbit,M,,,2,1:22:50 AM,1:22:51 AM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D1,DC4,Left,22/6/2024,Thylacine,,0.8,15,0,1,59,Wallaby,M,F,P,9,7:48:29 PM,7:48:38 PM,0.111111111,0.222222222,0,0.333333333,0,0,0,0.333333333,0,1,0,0,0.333333333,0,0,0,0.222222222,0,0,0,5-10m,0,0.333333333
D1,DC4,Left,23/6/2024,Thylacine,,0.8,15,0,1,60,Rabbit,M,,,5,6:47:36 AM,6:47:40 AM,0,0,0,0,0,0,0,0.4,0,1,0,0,0.6,0,0,0,0,0,0,0,5-10m,0,0.4
D1,DC4,Left,23/6/2024,Thylacine,,0.8,15,0,1,61,Rabbit,M,,,6,6:47:36 AM,6:47:40 AM,0,0.166666667,0,0,0.166666667,0,0,0,0,0,1,0,0.833333333,0,0,0,0,0,0,0,10-15m,1,0
D1,DC4,Left,27/6/2024,Goat,,5.2,19,0.4,0.7562,62,Unknown,,,,2,7:58:42 PM,7:58:43 PM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D1,DC4,Left,28/6/2024,Goat,,5.2,19,0.4,0.7562,63,Swampy,M,,,24,2:25:06 AM,2:26:12 AM,0,0.208333333,0.166666667,0.375,0,0,0.041666667,0,1,0,0,0,0.125,0,0,0,0.25,0,0,0.458333333,<5m,0,0.041666667
D1,DC4,Left,28/6/2024,Goat,,5.2,19,0.4,0.7562,64,Unknown,,,,6,6:32:31 AM,6:32:57 AM,0,0.5,0,0.333333333,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,10-15m,1,0
D1,DC4,Left,29/6/2024,Fox,,2.9,20,9.6,0.5004,65,Wallaby,M,,,2,11:07:11 PM,11:07:12 PM,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,,,1
D1,DC4,Left,29/6/2024,Fox,,2.9,20,9.6,0.5004,66,Wallaby,M,M,,12,11:12:04 PM,11:12:26 PM,0,0.25,0,0,0.25,0,0,0.25,1,0,0,0,0.5,0,0,0,0,0,0,0,<5m,0,0.25
D1,DC4,Left,29/6/2024,Fox,,2.9,20,9.6,0.5004,67,Wallaby,L,M,,5,11:47:10 PM,11:47:47 PM,0.2,0.2,0,0.4,0,0.2,0,0.4,0,1,0,0,0,0,0,0,0.2,0,0,0,5-10m,0,0.6
D2,DC5,Front,21/6/2024,Goat,,4,17,1,0.9752,68,Q?,M,,,2,7:21:54 PM,7:21:55 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D2,DC5,Front,21/6/2024,Goat,,4,17,1,0.9752,69,Q?,M,,,1,7:21:59 PM,7:21:59 PM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D2,DC5,Front,21/6/2024,Goat,,4,17,1,0.9752,70,Q?,M,,,2,7:22:00 PM,7:22:01 PM,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,,,1
D2,DC5,Front,22/6/2024,Fox,,0.8,15,0,1,71,Swampy,M,,,2,7:34:57 PM,7:34:58 PM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D2,DC5,Front,23/6/2024,Fox,,0.8,15,0,1,72,Swampy,M,,,18,2:03:37 AM,2:27:28 AM,0,0,0,0,0,0,0,0.111111111,0,0.833333333,0.166666667,0,0.611111111,0,0,0,0,0,0,0.333333333,5-10m,0,0.111111111
D2,DC5,Front,23/6/2024,Fox,,0.8,15,0,1,73,Swampy,M,F,P,24,2:34:01 AM,2:38:42 AM,0,0.208333333,0,0.083333333,0.125,0.041666667,0.041666667,0.083333333,0.75,0.25,0,0,0.583333333,0,0,0,0.083333333,0,0,0.041666667,<5m,0,0.166666667
D2,DC5,Front,23/6/2024,Fox,,0.8,15,0,1,74,Swampy,M,,,23,6:50:40 AM,6:56:11 AM,0,0.173913043,0,0,0.173913043,0,0.086956522,0.173913043,0.434782609,0.565217391,0,0,0.695652174,0,0,0,0,0,0,0,5-10m,0,0.260869565
D2,DC5,Front,23/6/2024,Goat,,4.7,22,0,0.9965,75,Swampy,M,,,3,7:15:01 PM,7:15:03 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D2,DC5,Front,23/6/2024,Goat,,4.7,22,0,0.9965,76,Swampy,M,,,2,8:09:39 PM,8:09:40 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D2,DC5,Front,23/6/2024,Goat,,4.7,22,0,0.9965,77,Fox,M,,,6,9:09:22 PM,9:09:31 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.166666667,0,0,10-15m,1,1
D2,DC5,Front,25/6/2024,Control,,5.5,39,0.2,0.9205,78,Fox,M,,,3,7:18:15 PM,7:18:17 PM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D2,DC5,Front,25/6/2024,Control,,5.5,39,0.2,0.9205,79,Swampy,M,,,1,8:52:06 PM,8:52:06 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D2,DC5,Front,27/6/2024,Fox,,5.1,28,8.2,0.8477,80,Swampy,M,,,3,12:29:15 AM,12:29:17 AM,0,0,0,0,0,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0.333333333,<5m,0,0.666666667
D2,DC5,Front,27/6/2024,Fox,,5.1,28,8.2,0.8477,81,Swampy,M,,,16,1:00:20 AM,1:05:38 AM,0,0,0,0,0,0,0,0.25,0,1,0,0,0.75,0,0,0,0,0,0,0.125,5-10m,0,0.25
D2,DC5,Front,27/6/2024,Fox,,5.1,28,8.2,0.8477,82,Swampy,M,,,3,2:31:38 AM,2:31:40 AM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D2,DC5,Front,27/6/2024,Control,,5.2,19,0.4,0.7562,83,Fox,M,,,3,6:48:21 PM,6:48:23 PM,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
D2,DC5,Front,29/6/2024,Thylacine,,2.9,20,9.6,0.5004,84,Wallaby,M,,,3,8:19:23 PM,8:19:25 PM,0,0,0,0,0,0.666666667,0,0.333333333,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D2,DC5,Front,29/6/2024,Thylacine,,2.9,20,9.6,0.5004,85,Wallaby,M,,,2,11:33:20 PM,11:33:21 PM,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
D2,DC6,Right,21/6/2024,Goat,,4,17,1,0.9752,86,Swampy,M,,,15,10:27:49 PM,10:36:20 PM,0.4,0,0,0.266666667,0.133333333,0,0,0.2,0,1,0,0,0.4,0,0,0,0.266666667,0,0,0,5-10m,0,0.2
D2,DC6,Right,22/6/2024,Fox,,0.8,15,0,1,87,Swampy,L,M,,48,11:22:41 PM,11:25:34 PM,0,0,0,0,0,0,0,0,0,1,0,0,0.791666667,0,0,0,0,0,0,0.208333333,5-10m,0,0
D2,DC6,Right,23/6/2024,Fox,,0.8,15,0,1,88,Swampy,L,M,,247,12:01:46 AM,12:35:52 AM,0.097165992,0.145748988,0.024291498,0.170040486,0.097165992,0.008097166,0,0.020242915,0.951417004,0.048582996,0,0,0.696356275,0,0,0,0.125506073,0,0,0.004048583,<5m,0,0.028340081
D2,DC6,Right,23/6/2024,Fox,,0.8,15,0,1,89,Swampy,L,,,16,12:39:58 AM,12:54:02 AM,0,0,0,0,0,0,0.25,0.0625,0.0625,0.9375,0,0,0.75,0,0,0,0,0,0,0,5-10m,0,0.3125
D2,DC6,Right,23/6/2024,Fox,,0.8,15,0,1,90,Swampy,L,,,12,5:03:52 AM,5:10:20 AM,0,0,0,0,0,0.166666667,0,0.083333333,0,1,0,0,0.833333333,0,0,0,0,0,0,0,5-10m,0,0.25
D2,DC6,Right,24/6/2024,Thylacine,,5.6,41,0,0.9708,91,Swampy,M,,,21,9:45:15 PM,9:49:29 PM,0,0.095238095,0.142857143,0,0.238095238,0,0.047619048,0,0.952380952,0.047619048,0,0,0.714285714,0,0,0,0,0,0,0,<5m,0,0.047619048
D2,DC7,Back,21/6/2024,Goat,,4,17,1,0.9752,92,Swampy,L,,,3,6:49:44 PM,6:49:47 PM,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0.333333333,>15m,1,0.666666667
D2,DC7,Back,21/6/2024,Goat,,4,17,1,0.9752,93,Swampy,M,,,3,7:43:30 PM,7:43:32 PM,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,1
D2,DC7,Back,22/6/2024,Fox,,0.8,15,0,1,94,Fox,M,,,3,7:47:40 PM,7:49:42 PM,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
D2,DC7,Back,22/6/2024,Fox,,0.8,15,0,1,95,Swampy,M,,,6,9:14:07 PM,9:14:11 PM,0.5,0,0,0,0.5,0,0.5,0,0,0.166666667,0.333333333,0.5,0,0,0,0,0,0,0,0,,,0.5
D2,DC7,Back,22/6/2024,Fox,,0.8,15,0,1,96,Swampy,M,,,3,11:56:51 PM,11:56:53 PM,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667
D2,DC7,Back,23/6/2024,Fox,,0.8,15,0,1,97,Swampy,M,,,1,12:45:55 AM,12:45:55 AM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
D2,DC7,Back,23/6/2024,Fox,,0.8,15,0,1,98,Swampy,M,F,P,102,1:45:39 AM,1:52:46 AM,0.088235294,0.343137255,0,0.254901961,0.156862745,0.058823529,0,0.058823529,0.882352941,0.117647059,0,0,0.460784314,0,0,0,0.196078431,0,0,0.058823529,<5m,0,0.117647059
D2,DC7,Back,23/6/2024,Fox,,0.8,15,0,1,99,Swampy,M,,,30,3:20:01 AM,3:20:59 AM,0.166666667,0,0,0.166666667,0,0,0,0.233333333,1,0,0,0,0.466666667,0,0,0,0.133333333,0,0,0.1,<5m,0,0.233333333
D2,DC7,Back,23/6/2024,Fox,,0.8,15,0,1,100,Swampy,M,,,1,4:41:57 AM,4:41:57 AM,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
D2,DC7,Back,23/6/2024,Goat,,4.7,22,0,0.9965,101,Fox,M,,,6,7:16:25 PM,7:16:29 PM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.833333333,0,0,10-15m,1,1
D2,DC7,Back,23/6/2024,Goat,,4.7,22,0,0.9965,102,Swampy,M,,,3,8:11:59 PM,8:12:01 PM,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
D2,DC7,Back,25/6/2024,Thylacine,,5.6,41,0,0.9708,103,Swampy,M,,,3,6:14:48 AM,6:14:50 AM,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,,,1
D2,DC7,Back,26/6/2024,Control,,5.5,39,0.2,0.9205,104,Fox,M,,,6,2:47:57 AM,2:48:02 AM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0,10-15m,1,1
D2,DC7,Back,26/6/2024,Fox,,5.1,28,8.2,0.8477,105,Swampy,M,,,3,10:11:32 PM,10:11:34 PM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
D2,DC7,Back,26/6/2024,Fox,,5.1,28,8.2,0.8477,106,Swampy,M,,,3,10:53:57 PM,10:53:59 PM,0,0,0,0,0,0,1,0,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1
